rating_gap,outcome_type
201,Expected (Higher Rated Won)
347,Expected (Higher Rated Won)
39,Upset (Lower Rated Won)
305,Upset (Lower Rated Won)
305,Upset (Lower Rated Won)
305,Upset (Lower Rated Won)
305,Expected (Higher Rated Won)
316,Expected (Higher Rated Won)
263,Expected (Higher Rated Won)
224,Expected (Higher Rated Won)
11,Upset (Lower Rated Won)
310,Upset (Lower Rated Won)
39,Upset (Lower Rated Won)
13,Upset (Lower Rated Won)
37,Expected (Higher Rated Won)
326,Upset (Lower Rated Won)
43,Upset (Lower Rated Won)
250,Expected (Higher Rated Won)
241,Upset (Lower Rated Won)
69,Expected (Higher Rated Won)
91,Expected (Higher Rated Won)
0,Expected (Higher Rated Won)
256,Expected (Higher Rated Won)
198,Expected (Higher Rated Won)
59,Expected (Higher Rated Won)
14,Upset (Lower Rated Won)
56,Expected (Higher Rated Won)
15,Expected (Higher Rated Won)
80,Upset (Lower Rated Won)
61,Expected (Higher Rated Won)
145,Expected (Higher Rated Won)
32,Expected (Higher Rated Won)
19,Expected (Higher Rated Won)
23,Expected (Higher Rated Won)
26,Upset (Lower Rated Won)
11,Expected (Higher Rated Won)
27,Upset (Lower Rated Won)
13,Expected (Higher Rated Won)
5,Upset (Lower Rated Won)
21,Expected (Higher Rated Won)
9,Upset (Lower Rated Won)
31,Upset (Lower Rated Won)
3,Upset (Lower Rated Won)
19,Expected (Higher Rated Won)
19,Upset (Lower Rated Won)
100,Expected (Higher Rated Won)
120,Expected (Higher Rated Won)
120,Expected (Higher Rated Won)
19,Upset (Lower Rated Won)
36,Expected (Higher Rated Won)
75,Upset (Lower Rated Won)
51,Upset (Lower Rated Won)
6,Upset (Lower Rated Won)
0,Expected (Higher Rated Won)
5,Upset (Lower Rated Won)
102,Upset (Lower Rated Won)
102,Upset (Lower Rated Won)
89,Expected (Higher Rated Won)
2,Expected (Higher Rated Won)
1,Upset (Lower Rated Won)
3,Upset (Lower Rated Won)
28,Upset (Lower Rated Won)
56,Upset (Lower Rated Won)
67,Upset (Lower Rated Won)
16,Expected (Higher Rated Won)
6,Expected (Higher Rated Won)
92,Expected (Higher Rated Won)
254,Expected (Higher Rated Won)
405,Expected (Higher Rated Won)
348,Expected (Higher Rated Won)
161,Upset (Lower Rated Won)
380,Expected (Higher Rated Won)
116,Expected (Higher Rated Won)
103,Upset (Lower Rated Won)
14,Expected (Higher Rated Won)
797,Expected (Higher Rated Won)
208,Expected (Higher Rated Won)
256,Expected (Higher Rated Won)
245,Expected (Higher Rated Won)
469,Expected (Higher Rated Won)
208,Expected (Higher Rated Won)
204,Expected (Higher Rated Won)
455,Expected (Higher Rated Won)
376,Upset (Lower Rated Won)
529,Expected (Higher Rated Won)
353,Expected (Higher Rated Won)
274,Expected (Higher Rated Won)
55,Expected (Higher Rated Won)
70,Expected (Higher Rated Won)
544,Expected (Higher Rated Won)
69,Expected (Higher Rated Won)
29,Expected (Higher Rated Won)
3,Upset (Lower Rated Won)
1,Expected (Higher Rated Won)
9,Upset (Lower Rated Won)
64,Upset (Lower Rated Won)
91,Upset (Lower Rated Won)
44,Upset (Lower Rated Won)
38,Expected (Higher Rated Won)
18,Expected (Higher Rated Won)
41,Upset (Lower Rated Won)
84,Expected (Higher Rated Won)
38,Upset (Lower Rated Won)
40,Expected (Higher Rated Won)
24,Upset (Lower Rated Won)
0,Expected (Higher Rated Won)
54,Expected (Higher Rated Won)
29,Expected (Higher Rated Won)
37,Expected (Higher Rated Won)
16,Expected (Higher Rated Won)
5,Upset (Lower Rated Won)
38,Expected (Higher Rated Won)
16,Expected (Higher Rated Won)
5,Expected (Higher Rated Won)
64,Upset (Lower Rated Won)
31,Upset (Lower Rated Won)
22,Upset (Lower Rated Won)
31,Upset (Lower Rated Won)
45,Upset (Lower Rated Won)
19,Expected (Higher Rated Won)
44,Expected (Higher Rated Won)
51,Upset (Lower Rated Won)
31,Expected (Higher Rated Won)
58,Expected (Higher Rated Won)
313,Expected (Higher Rated Won)
364,Expected (Higher Rated Won)
655,Expected (Higher Rated Won)
15,Upset (Lower Rated Won)
312,Upset (Lower Rated Won)
631,Expected (Higher Rated Won)
210,Upset (Lower Rated Won)
488,Expected (Higher Rated Won)
69,Expected (Higher Rated Won)
408,Expected (Higher Rated Won)
313,Upset (Lower Rated Won)
466,Expected (Higher Rated Won)
466,Expected (Higher Rated Won)
364,Expected (Higher Rated Won)
249,Expected (Higher Rated Won)
522,Expected (Higher Rated Won)
95,Expected (Higher Rated Won)
20,Expected (Higher Rated Won)
339,Expected (Higher Rated Won)
119,Expected (Higher Rated Won)
129,Expected (Higher Rated Won)
9,Expected (Higher Rated Won)
129,Expected (Higher Rated Won)
93,Upset (Lower Rated Won)
341,Expected (Higher Rated Won)
45,Expected (Higher Rated Won)
238,Expected (Higher Rated Won)
143,Expected (Higher Rated Won)
1,Expected (Higher Rated Won)
380,Expected (Higher Rated Won)
323,Upset (Lower Rated Won)
100,Expected (Higher Rated Won)
145,Expected (Higher Rated Won)
95,Upset (Lower Rated Won)
80,Upset (Lower Rated Won)
19,Expected (Higher Rated Won)
108,Upset (Lower Rated Won)
262,Expected (Higher Rated Won)
329,Expected (Higher Rated Won)
260,Expected (Higher Rated Won)
382,Upset (Lower Rated Won)
367,Expected (Higher Rated Won)
450,Expected (Higher Rated Won)
83,Expected (Higher Rated Won)
35,Upset (Lower Rated Won)
396,Expected (Higher Rated Won)
158,Expected (Higher Rated Won)
92,Upset (Lower Rated Won)
256,Upset (Lower Rated Won)
407,Expected (Higher Rated Won)
112,Upset (Lower Rated Won)
417,Expected (Higher Rated Won)
286,Expected (Higher Rated Won)
422,Expected (Higher Rated Won)
9,Expected (Higher Rated Won)
112,Upset (Lower Rated Won)
9,Expected (Higher Rated Won)
254,Upset (Lower Rated Won)
260,Expected (Higher Rated Won)
109,Upset (Lower Rated Won)
284,Expected (Higher Rated Won)
197,Expected (Higher Rated Won)
135,Expected (Higher Rated Won)
64,Upset (Lower Rated Won)
175,Expected (Higher Rated Won)
143,Expected (Higher Rated Won)
118,Expected (Higher Rated Won)
101,Expected (Higher Rated Won)
78,Upset (Lower Rated Won)
503,Expected (Higher Rated Won)
409,Expected (Higher Rated Won)
406,Expected (Higher Rated Won)
404,Expected (Higher Rated Won)
601,Expected (Higher Rated Won)
326,Expected (Higher Rated Won)
579,Upset (Lower Rated Won)
583,Expected (Higher Rated Won)
645,Expected (Higher Rated Won)
464,Expected (Higher Rated Won)
456,Expected (Higher Rated Won)
19,Upset (Lower Rated Won)
41,Upset (Lower Rated Won)
96,Expected (Higher Rated Won)
79,Expected (Higher Rated Won)
285,Upset (Lower Rated Won)
546,Upset (Lower Rated Won)
475,Expected (Higher Rated Won)
310,Expected (Higher Rated Won)
310,Expected (Higher Rated Won)
310,Expected (Higher Rated Won)
310,Expected (Higher Rated Won)
67,Expected (Higher Rated Won)
310,Expected (Higher Rated Won)
310,Upset (Lower Rated Won)
310,Expected (Higher Rated Won)
142,Upset (Lower Rated Won)
943,Expected (Higher Rated Won)
144,Expected (Higher Rated Won)
287,Expected (Higher Rated Won)
750,Expected (Higher Rated Won)
236,Expected (Higher Rated Won)
194,Expected (Higher Rated Won)
173,Expected (Higher Rated Won)
67,Expected (Higher Rated Won)
248,Expected (Higher Rated Won)
248,Expected (Higher Rated Won)
88,Expected (Higher Rated Won)
109,Expected (Higher Rated Won)
48,Expected (Higher Rated Won)
28,Upset (Lower Rated Won)
38,Expected (Higher Rated Won)
166,Upset (Lower Rated Won)
255,Upset (Lower Rated Won)
303,Expected (Higher Rated Won)
282,Expected (Higher Rated Won)
295,Expected (Higher Rated Won)
219,Expected (Higher Rated Won)
180,Expected (Higher Rated Won)
124,Expected (Higher Rated Won)
86,Upset (Lower Rated Won)
47,Upset (Lower Rated Won)
79,Upset (Lower Rated Won)
415,Expected (Higher Rated Won)
210,Expected (Higher Rated Won)
377,Expected (Higher Rated Won)
678,Expected (Higher Rated Won)
300,Expected (Higher Rated Won)
461,Expected (Higher Rated Won)
179,Expected (Higher Rated Won)
889,Expected (Higher Rated Won)
300,Expected (Higher Rated Won)
336,Expected (Higher Rated Won)
367,Expected (Higher Rated Won)
494,Expected (Higher Rated Won)
488,Expected (Higher Rated Won)
482,Expected (Higher Rated Won)
194,Expected (Higher Rated Won)
404,Expected (Higher Rated Won)
592,Expected (Higher Rated Won)
351,Expected (Higher Rated Won)
537,Expected (Higher Rated Won)
533,Expected (Higher Rated Won)
733,Expected (Higher Rated Won)
192,Expected (Higher Rated Won)
319,Expected (Higher Rated Won)
301,Expected (Higher Rated Won)
1015,Expected (Higher Rated Won)
548,Expected (Higher Rated Won)
115,Expected (Higher Rated Won)
362,Expected (Higher Rated Won)
53,Expected (Higher Rated Won)
86,Upset (Lower Rated Won)
442,Expected (Higher Rated Won)
69,Upset (Lower Rated Won)
109,Expected (Higher Rated Won)
86,Upset (Lower Rated Won)
226,Upset (Lower Rated Won)
50,Expected (Higher Rated Won)
236,Expected (Higher Rated Won)
511,Expected (Higher Rated Won)
191,Expected (Higher Rated Won)
286,Expected (Higher Rated Won)
278,Expected (Higher Rated Won)
195,Upset (Lower Rated Won)
284,Expected (Higher Rated Won)
42,Upset (Lower Rated Won)
21,Upset (Lower Rated Won)
48,Upset (Lower Rated Won)
76,Upset (Lower Rated Won)
138,Upset (Lower Rated Won)
6,Upset (Lower Rated Won)
226,Expected (Higher Rated Won)
55,Expected (Higher Rated Won)
331,Expected (Higher Rated Won)
324,Expected (Higher Rated Won)
242,Expected (Higher Rated Won)
20,Expected (Higher Rated Won)
42,Expected (Higher Rated Won)
270,Expected (Higher Rated Won)
111,Expected (Higher Rated Won)
33,Expected (Higher Rated Won)
289,Expected (Higher Rated Won)
4,Expected (Higher Rated Won)
29,Upset (Lower Rated Won)
23,Upset (Lower Rated Won)
51,Expected (Higher Rated Won)
234,Expected (Higher Rated Won)
19,Expected (Higher Rated Won)
302,Expected (Higher Rated Won)
325,Expected (Higher Rated Won)
422,Expected (Higher Rated Won)
359,Expected (Higher Rated Won)
89,Expected (Higher Rated Won)
372,Expected (Higher Rated Won)
192,Upset (Lower Rated Won)
242,Expected (Higher Rated Won)
17,Upset (Lower Rated Won)
217,Upset (Lower Rated Won)
276,Expected (Higher Rated Won)
15,Expected (Higher Rated Won)
192,Expected (Higher Rated Won)
74,Expected (Higher Rated Won)
29,Upset (Lower Rated Won)
55,Expected (Higher Rated Won)
221,Upset (Lower Rated Won)
146,Upset (Lower Rated Won)
26,Expected (Higher Rated Won)
132,Expected (Higher Rated Won)
46,Upset (Lower Rated Won)
26,Expected (Higher Rated Won)
70,Expected (Higher Rated Won)
51,Expected (Higher Rated Won)
3,Expected (Higher Rated Won)
1,Expected (Higher Rated Won)
231,Expected (Higher Rated Won)
39,Upset (Lower Rated Won)
36,Upset (Lower Rated Won)
39,Upset (Lower Rated Won)
131,Expected (Higher Rated Won)
106,Expected (Higher Rated Won)
204,Expected (Higher Rated Won)
356,Expected (Higher Rated Won)
193,Expected (Higher Rated Won)
144,Upset (Lower Rated Won)
340,Expected (Higher Rated Won)
369,Expected (Higher Rated Won)
68,Upset (Lower Rated Won)
28,Upset (Lower Rated Won)
207,Expected (Higher Rated Won)
20,Expected (Higher Rated Won)
56,Expected (Higher Rated Won)
22,Upset (Lower Rated Won)
61,Upset (Lower Rated Won)
42,Expected (Higher Rated Won)
17,Upset (Lower Rated Won)
48,Upset (Lower Rated Won)
49,Expected (Higher Rated Won)
50,Upset (Lower Rated Won)
286,Upset (Lower Rated Won)
289,Expected (Higher Rated Won)
289,Expected (Higher Rated Won)
289,Expected (Higher Rated Won)
289,Expected (Higher Rated Won)
255,Upset (Lower Rated Won)
245,Expected (Higher Rated Won)
235,Expected (Higher Rated Won)
67,Expected (Higher Rated Won)
187,Expected (Higher Rated Won)
179,Expected (Higher Rated Won)
165,Expected (Higher Rated Won)
224,Expected (Higher Rated Won)
250,Upset (Lower Rated Won)
154,Expected (Higher Rated Won)
138,Expected (Higher Rated Won)
244,Expected (Higher Rated Won)
104,Upset (Lower Rated Won)
112,Expected (Higher Rated Won)
144,Upset (Lower Rated Won)
141,Expected (Higher Rated Won)
61,Upset (Lower Rated Won)
303,Expected (Higher Rated Won)
252,Expected (Higher Rated Won)
459,Expected (Higher Rated Won)
372,Expected (Higher Rated Won)
316,Expected (Higher Rated Won)
204,Expected (Higher Rated Won)
668,Expected (Higher Rated Won)
203,Expected (Higher Rated Won)
203,Expected (Higher Rated Won)
203,Expected (Higher Rated Won)
621,Upset (Lower Rated Won)
615,Expected (Higher Rated Won)
592,Expected (Higher Rated Won)
35,Expected (Higher Rated Won)
483,Expected (Higher Rated Won)
325,Upset (Lower Rated Won)
0,Expected (Higher Rated Won)
18,Upset (Lower Rated Won)
153,Expected (Higher Rated Won)
41,Expected (Higher Rated Won)
127,Upset (Lower Rated Won)
101,Expected (Higher Rated Won)
131,Upset (Lower Rated Won)
138,Expected (Higher Rated Won)
129,Expected (Higher Rated Won)
98,Expected (Higher Rated Won)
11,Expected (Higher Rated Won)
11,Upset (Lower Rated Won)
447,Expected (Higher Rated Won)
447,Expected (Higher Rated Won)
447,Expected (Higher Rated Won)
8,Expected (Higher Rated Won)
123,Expected (Higher Rated Won)
119,Expected (Higher Rated Won)
111,Expected (Higher Rated Won)
9,Expected (Higher Rated Won)
70,Upset (Lower Rated Won)
11,Upset (Lower Rated Won)
15,Upset (Lower Rated Won)
11,Upset (Lower Rated Won)
15,Upset (Lower Rated Won)
64,Expected (Higher Rated Won)
17,Upset (Lower Rated Won)
59,Expected (Higher Rated Won)
39,Expected (Higher Rated Won)
31,Expected (Higher Rated Won)
59,Expected (Higher Rated Won)
7,Expected (Higher Rated Won)
69,Expected (Higher Rated Won)
110,Upset (Lower Rated Won)
19,Expected (Higher Rated Won)
107,Expected (Higher Rated Won)
145,Expected (Higher Rated Won)
45,Expected (Higher Rated Won)
7,Upset (Lower Rated Won)
61,Expected (Higher Rated Won)
102,Expected (Higher Rated Won)
16,Upset (Lower Rated Won)
233,Expected (Higher Rated Won)
221,Expected (Higher Rated Won)
204,Upset (Lower Rated Won)
14,Upset (Lower Rated Won)
66,Expected (Higher Rated Won)
281,Expected (Higher Rated Won)
51,Upset (Lower Rated Won)
256,Upset (Lower Rated Won)
51,Upset (Lower Rated Won)
27,Expected (Higher Rated Won)
75,Upset (Lower Rated Won)
77,Expected (Higher Rated Won)
415,Expected (Higher Rated Won)
412,Expected (Higher Rated Won)
197,Upset (Lower Rated Won)
236,Expected (Higher Rated Won)
86,Expected (Higher Rated Won)
217,Upset (Lower Rated Won)
106,Expected (Higher Rated Won)
529,Expected (Higher Rated Won)
3,Expected (Higher Rated Won)
162,Expected (Higher Rated Won)
21,Upset (Lower Rated Won)
126,Expected (Higher Rated Won)
10,Upset (Lower Rated Won)
217,Expected (Higher Rated Won)
33,Upset (Lower Rated Won)
358,Expected (Higher Rated Won)
533,Expected (Higher Rated Won)
177,Expected (Higher Rated Won)
47,Upset (Lower Rated Won)
167,Expected (Higher Rated Won)
503,Expected (Higher Rated Won)
82,Expected (Higher Rated Won)
428,Expected (Higher Rated Won)
11,Upset (Lower Rated Won)
55,Expected (Higher Rated Won)
59,Upset (Lower Rated Won)
98,Upset (Lower Rated Won)
18,Upset (Lower Rated Won)
80,Expected (Higher Rated Won)
189,Expected (Higher Rated Won)
110,Expected (Higher Rated Won)
43,Upset (Lower Rated Won)
2,Expected (Higher Rated Won)
288,Expected (Higher Rated Won)
227,Expected (Higher Rated Won)
54,Expected (Higher Rated Won)
33,Expected (Higher Rated Won)
6,Upset (Lower Rated Won)
21,Upset (Lower Rated Won)
7,Upset (Lower Rated Won)
112,Upset (Lower Rated Won)
48,Expected (Higher Rated Won)
12,Expected (Higher Rated Won)
11,Expected (Higher Rated Won)
108,Expected (Higher Rated Won)
133,Expected (Higher Rated Won)
366,Expected (Higher Rated Won)
322,Expected (Higher Rated Won)
37,Expected (Higher Rated Won)
17,Expected (Higher Rated Won)
988,Expected (Higher Rated Won)
129,Expected (Higher Rated Won)
199,Expected (Higher Rated Won)
66,Expected (Higher Rated Won)
267,Upset (Lower Rated Won)
251,Expected (Higher Rated Won)
72,Upset (Lower Rated Won)
303,Expected (Higher Rated Won)
57,Upset (Lower Rated Won)
324,Expected (Higher Rated Won)
237,Upset (Lower Rated Won)
147,Expected (Higher Rated Won)
372,Expected (Higher Rated Won)
148,Expected (Higher Rated Won)
297,Expected (Higher Rated Won)
403,Expected (Higher Rated Won)
382,Expected (Higher Rated Won)
102,Expected (Higher Rated Won)
148,Upset (Lower Rated Won)
126,Expected (Higher Rated Won)
210,Expected (Higher Rated Won)
289,Expected (Higher Rated Won)
236,Expected (Higher Rated Won)
562,Expected (Higher Rated Won)
559,Expected (Higher Rated Won)
319,Expected (Higher Rated Won)
191,Expected (Higher Rated Won)
77,Upset (Lower Rated Won)
187,Expected (Higher Rated Won)
14,Expected (Higher Rated Won)
426,Expected (Higher Rated Won)
152,Expected (Higher Rated Won)
73,Expected (Higher Rated Won)
110,Expected (Higher Rated Won)
54,Expected (Higher Rated Won)
134,Expected (Higher Rated Won)
16,Expected (Higher Rated Won)
139,Expected (Higher Rated Won)
186,Upset (Lower Rated Won)
227,Expected (Higher Rated Won)
106,Upset (Lower Rated Won)
147,Expected (Higher Rated Won)
243,Upset (Lower Rated Won)
59,Upset (Lower Rated Won)
1,Expected (Higher Rated Won)
72,Expected (Higher Rated Won)
338,Expected (Higher Rated Won)
574,Expected (Higher Rated Won)
357,Expected (Higher Rated Won)
126,Expected (Higher Rated Won)
348,Expected (Higher Rated Won)
259,Expected (Higher Rated Won)
40,Upset (Lower Rated Won)
52,Expected (Higher Rated Won)
52,Upset (Lower Rated Won)
192,Upset (Lower Rated Won)
27,Upset (Lower Rated Won)
363,Expected (Higher Rated Won)
39,Expected (Higher Rated Won)
144,Upset (Lower Rated Won)
197,Expected (Higher Rated Won)
16,Upset (Lower Rated Won)
210,Expected (Higher Rated Won)
195,Expected (Higher Rated Won)
371,Expected (Higher Rated Won)
254,Upset (Lower Rated Won)
238,Expected (Higher Rated Won)
66,Expected (Higher Rated Won)
113,Upset (Lower Rated Won)
229,Expected (Higher Rated Won)
88,Upset (Lower Rated Won)
211,Expected (Higher Rated Won)
178,Upset (Lower Rated Won)
86,Expected (Higher Rated Won)
21,Upset (Lower Rated Won)
101,Expected (Higher Rated Won)
78,Expected (Higher Rated Won)
159,Expected (Higher Rated Won)
13,Expected (Higher Rated Won)
37,Upset (Lower Rated Won)
162,Expected (Higher Rated Won)
19,Expected (Higher Rated Won)
43,Upset (Lower Rated Won)
158,Expected (Higher Rated Won)
116,Expected (Higher Rated Won)
26,Upset (Lower Rated Won)
53,Upset (Lower Rated Won)
50,Expected (Higher Rated Won)
131,Expected (Higher Rated Won)
115,Expected (Higher Rated Won)
52,Expected (Higher Rated Won)
208,Expected (Higher Rated Won)
84,Upset (Lower Rated Won)
136,Expected (Higher Rated Won)
37,Upset (Lower Rated Won)
261,Expected (Higher Rated Won)
67,Upset (Lower Rated Won)
68,Expected (Higher Rated Won)
22,Expected (Higher Rated Won)
23,Expected (Higher Rated Won)
108,Upset (Lower Rated Won)
1,Upset (Lower Rated Won)
65,Upset (Lower Rated Won)
26,Expected (Higher Rated Won)
75,Expected (Higher Rated Won)
6,Expected (Higher Rated Won)
16,Expected (Higher Rated Won)
125,Upset (Lower Rated Won)
100,Expected (Higher Rated Won)
192,Upset (Lower Rated Won)
22,Upset (Lower Rated Won)
102,Upset (Lower Rated Won)
17,Upset (Lower Rated Won)
151,Expected (Higher Rated Won)
376,Expected (Higher Rated Won)
247,Expected (Higher Rated Won)
