game_id,rating_diff,turns,victory_status
yihwcLmQ,-236,16,resign
p9Oedwqp,562,47,resign
OMAJgxtV,-559,24,resign
M4DXdkSx,319,49,mate
rPlwl336,191,12,resign
9YNAM9lR,-77,13,resign
yFiZ7JpL,-187,68,mate
46w97kSa,-14,16,resign
ogyEjDbp,-426,14,mate
yU6b8opf,-152,60,resign
cLPw8kPT,-73,94,resign
MiQIBk76,110,31,mate
wRReUrfh,54,95,resign
ezn99hc6,-134,24,mate
NuCOg2iT,-16,52,resign
GbWyAZdj,139,33,resign
b46J9zEQ,186,95,resign
JRpms95z,227,21,resign
kprmKNXG,106,84,resign
wvPVI3Xo,147,23,resign
1mrRw76x,-243,24,resign
JhTpZuIK,-59,59,resign
kJXLVRli,1,89,resign
7NlYZjQh,-72,24,resign
seWRXU9Y,338,75,mate
5Mfrkr6A,574,37,resign
kRRPNHF1,-357,48,mate
jrNRaCQd,126,49,resign
3aB5ZEok,-348,76,mate
YlQG1ybo,259,41,resign
reTghG7u,-40,49,mate
BB9BM0qq,52,85,mate
39MQzlta,-52,171,outoftime
Bj28IBDH,192,72,resign
1zf3E5Qv,-27,91,resign
EZwBo2CM,-363,40,resign
h2lvMMdk,39,32,resign
QeczVYS5,-144,45,mate
vPNbwJZr,197,57,resign
6JVTSSMV,16,66,mate
KJnuRHSp,210,65,mate
AFfIoodW,195,49,mate
6pANn05J,371,74,resign
w2mI7zeJ,254,124,mate
hnKzGwjc,238,111,mate
vxGvjkDU,-66,60,resign
1TsWfytS,-113,65,resign
Ed3Qd4iE,-229,70,mate
bNS5TNSG,-88,151,mate
cANR872D,-211,120,outoftime
8ymlWbZW,178,82,mate
oA1HWOxL,86,33,mate
TkhdzMRq,-21,39,mate
WFFrvFO5,-101,91,resign
t44MS6ER,78,79,outoftime
fdGeq59t,159,51,mate
Ap40le6f,-13,96,resign
3FJQeuvq,37,39,resign
kf29cjt3,162,53,mate
daNnZ1bG,-19,86,resign
IMGVqSAp,43,34,resign
16ihgTNN,-158,46,resign
XuBCPbmP,116,17,resign
juZKdums,-26,69,mate
rmh7njTT,53,38,mate
tf20iKzL,-50,48,resign
lzXR3how,131,87,resign
wkSVjBqB,-115,56,resign
qIRVxdSv,-52,52,mate
EBWdJxbH,-208,36,mate
r0KurW3d,84,59,resign
OpvVT9RE,136,85,mate
4ydv34Fc,-37,33,mate
LkCrXLO7,261,67,resign
hoYN1qZw,67,16,resign
VrrG44Jg,-68,66,resign
ZXduU8eq,22,45,mate
AwJqyrLA,-23,38,mate
jGZp1gDs,108,54,mate
LYE0opO1,-1,47,mate
rfZGjL8k,65,88,resign
cX2O7LDZ,-26,25,resign
M42PyPoa,75,115,outoftime
X5FUAFqU,-6,50,mate
qXq417tc,16,53,resign
ISKDhjhy,125,102,resign
zZ3JeJSz,-100,52,resign
LtgY52eZ,-192,55,mate
c0OR5cUH,22,46,outoftime
IFXc12eJ,102,56,mate
wrUGowWQ,-17,109,outoftime
nHSnrCha,151,35,mate
yzJrB5Ws,376,63,mate
OhQSh8yv,247,20,resign
YkmRYw0j,207,59,mate
1DngyzrL,-185,64,mate
8K4BUCPt,133,70,mate
bBHNIBpW,-3,130,mate
en27g30Z,-12,78,mate
hKwPj8Go,-355,76,mate
tlZuMvg7,376,36,resign
ZMcxzky3,179,37,resign
lZNFIJ2u,-58,31,mate
KN2nh52B,40,117,mate
vmnq5ucy,-787,60,resign
SUKmDczG,786,29,resign
JuAw8hpr,-366,51,resign
kYrQeky3,361,39,mate
jYDlqTmQ,-52,85,resign
nwzblVm6,84,61,mate
uvH5arXE,-164,126,resign
HCpFfiVF,150,15,mate
9Ir0slQt,-61,55,resign
nXVDNcv0,93,56,mate
rwgwZFR8,287,30,resign
XbnENlTy,-91,85,resign
mYk8sfgo,121,125,resign
RwVGnQ8D,-121,48,resign
d13K0mQT,262,65,mate
hKZXbiBM,-386,62,resign
5EkqyPdN,325,96,resign
MvGN6QUO,97,36,mate
lOMR6Q2s,-179,62,outoftime
r9Ak7YtW,184,75,resign
8VfmTTJV,-369,160,mate
guYJo9cO,-103,48,resign
1FhMtftj,178,86,resign
k8u4SC3k,267,71,resign
tlgtUT1X,104,57,mate
VUU4p9h6,-342,58,resign
6gcZ6qX7,-324,126,mate
iO9kF8tj,157,155,mate
gbgnjbNI,-36,48,resign
ZtVuFECP,45,31,resign
FybMg6Rv,95,20,resign
38ykyCNO,-49,118,mate
lnvGsZGT,343,70,resign
BiM9Wrvr,-444,32,mate
MMELMVEy,426,47,resign
IFanZ6Do,-528,103,mate
mv5f8CLk,28,111,resign
MOgMOpDe,210,57,mate
tFagRWln,-378,86,resign
mbKyVXW4,-427,83,outoftime
IARFuAEL,205,25,resign
LcKbtZKS,-282,114,resign
7QrdnbRb,-216,123,outoftime
WxJk6v8Q,398,65,mate
VESb9awj,736,69,mate
mjGbn6SI,-394,74,mate
Wzrfe18O,471,51,mate
JI6g3u6f,-734,102,resign
vJP9nxFp,179,25,mate
pd12w5Nq,406,43,mate
RyKNLjnK,94,123,outoftime
6gmLg92l,-324,16,resign
Qcr0AOQy,-36,45,resign
V68ZcPmq,58,69,resign
XyO8v4NC,188,41,outoftime
tcA7OEpW,322,37,resign
y2lwJOkK,-180,55,resign
YHbKnIMn,49,71,mate
uqq57W3V,-217,136,outoftime
eBRGiAzm,99,74,resign
2ZN3l5z4,286,50,resign
bK1u2wYn,116,95,resign
PgCQgXoQ,-146,154,resign
6EkLMmU5,-93,108,resign
BPg0pKCL,12,109,mate
09fzI0ta,-14,55,resign
l6ld8oKZ,16,115,mate
NSklHTPJ,12,43,resign
n2xDm4uq,-339,100,mate
5iRRxP6f,88,39,resign
GWyebKUp,-48,36,resign
UAyNP5uD,-320,10,resign
FUtKNNSf,246,59,mate
0vSN6TVh,-8,92,resign
TJeQKTDp,29,210,mate
z8ilhy4G,-156,83,mate
JVV78yDG,1066,29,outoftime
ZOQ2DVKU,41,120,mate
V5qVe62M,36,147,mate
SFhda91Z,49,45,mate
Wk7jfbfU,9,71,resign
dVmZHywv,8,116,mate
nKlIr6Zd,47,40,resign
CqTeVNC1,-67,73,outoftime
t4d1mz2n,864,2,resign
lNZODk1a,-18,72,mate
FGogIXAR,9,183,mate
RDUdF9Ne,30,88,resign
bUpDYr3A,87,14,resign
kEdeBBCe,-33,52,resign
ms8TPJJk,155,74,resign
PkFDxJbI,-52,25,resign
JeCmpjII,-277,59,resign
FULn62Wp,122,45,mate
cnd2Xdbj,432,39,mate
jDBTE5oq,80,43,resign
9bMxRXSp,-8,56,resign
2uJr59Yp,-228,154,mate
7ryxiVbT,-977,42,mate
poPPti6P,977,35,mate
6MNtakFw,-977,44,mate
AiPXVhdm,977,41,mate
Rz20eEWW,552,57,resign
IjjIfviR,-975,48,mate
e99Zvuey,975,39,mate
dc2KJCrf,-975,32,mate
nYDvnb2F,975,19,mate
xtHtOgFj,975,35,mate
2O8oQ5Go,-975,32,mate
n8KxiJs5,975,9,mate
iezbTcPh,268,185,resign
NEhWJXKW,-92,76,mate
97n4wfCy,64,8,resign
lsHOzSB0,-364,39,resign
pXr0sgh6,133,28,resign
A79I5Quw,-309,46,mate
2DcipCKb,309,56,mate
7q3XYUnj,-441,60,resign
wKuJGKL4,0,53,resign
HaMYQPRv,712,19,resign
e0GriaVT,661,43,resign
ShWR98gz,-659,48,resign
F4vARcWZ,-350,35,resign
TVqMeIID,-343,79,resign
0gEjhTJc,-366,80,resign
myDymqFi,360,73,resign
Im7hTETj,-352,70,resign
qNaMgMIU,-500,90,resign
voanCJ3I,312,52,mate
yydbFYAQ,51,123,resign
KOAX0ZFE,-356,59,resign
qUuUNYZr,-64,141,mate
csaZXvgA,-480,62,resign
wbSrd2Nq,-668,32,mate
H9SX6ZXs,-46,74,resign
cHRe3f10,-97,170,mate
aUbVOiiq,-10,46,resign
3hS4sf6G,-403,134,mate
lnfgSpOC,341,63,mate
q2aCnw2B,83,89,resign
MPdqdAns,-276,68,resign
ADxInKVs,54,156,mate
I4GOywkA,-10,26,resign
CDwcokZQ,692,60,resign
nDTLBnoY,320,41,resign
A0s2JZic,-320,118,resign
CiAXHcdd,412,119,resign
npIM0mRF,692,106,resign
aVi3zJny,-155,95,mate
OFF2kMth,251,36,resign
DyNDPL5S,110,38,outoftime
WMLLPvU1,-93,63,mate
8fwUkqK9,-657,48,resign
5YY4b6Og,696,40,outoftime
oWyfMUNx,-59,76,outoftime
6tUohaDT,272,103,mate
3xJh8ERv,-347,20,resign
BXghg6eH,-176,144,mate
GncfUHLz,274,79,resign
twm6owQY,149,38,resign
O7aY10fj,54,51,mate
vah5mfxU,-17,123,resign
08myP5NO,-117,44,resign
Bz1rcPNU,-234,67,resign
Wa9j8Rvz,224,57,resign
6jOszOY5,261,54,mate
bVnFoTHa,-298,38,resign
1HZPejLy,-15,74,mate
AglIBRz9,7,37,resign
01PkUIzB,73,62,resign
MKlLaYyA,-2,84,mate
4lIlB1jb,251,51,resign
QqciPgkj,352,25,resign
38naicdU,-149,107,resign
1Ovr18df,-138,70,outoftime
IcdOdGjQ,47,137,resign
4yAVyZ60,375,128,resign
k9mmLbyE,-394,26,mate
114Cf34A,390,33,resign
51KoP42T,81,66,resign
QWqzSr7r,34,27,resign
hRTooY4C,229,33,resign
MyA7Scrx,-209,53,mate
DncuJJU9,44,32,resign
spf3QLPq,105,52,mate
5S12Ztc7,12,52,resign
K0nXLzxi,22,79,resign
Zit7WWBa,165,79,mate
qZHeQnBi,50,101,resign
BBMjnkEr,148,33,resign
shw18aF5,265,73,resign
n8Bn0mPv,80,89,resign
HxCT46cR,-184,43,resign
UoIkFB4T,-404,36,resign
kL5YVTZH,250,67,mate
9kfOVWRE,-166,74,outoftime
ddS2qEtw,101,94,resign
AgFfolGi,-10,62,resign
rnTfUOmP,199,78,resign
gNXbeLEV,266,93,resign
va5Qsh24,-154,11,outoftime
3cIFrSEh,28,48,mate
scNb6Qna,30,29,resign
j5KJwTQ8,138,74,resign
mFPisQro,-341,39,resign
igj0XAdb,211,95,resign
gXDDTIQ1,-686,34,resign
Vo1acABm,10,32,mate
mmusvR2X,-175,98,resign
2wW9opMp,-207,73,resign
ZQTVg7I3,-68,78,resign
FgLxBHFs,57,52,resign
wq0R81xN,270,15,resign
sUcD2DEG,94,37,resign
dJ4PYddx,49,55,mate
n9jq1Ub4,-48,49,mate
pzUxKqeq,15,37,resign
hUgFIbEj,-61,30,mate
9lVlRuwd,-189,48,resign
veVESp7h,-4,47,resign
jf4D7z72,135,91,resign
7yEF9qGL,-229,102,mate
2XArFzgo,-63,94,resign
TI2rhSwg,195,98,resign
GGdYvreQ,121,62,resign
uuIQKmWZ,-106,92,mate
9SZgyIRf,126,109,mate
BDfYGZ0n,-23,101,resign
k3Cpedor,21,66,resign
CMDJgho0,137,120,resign
ebq6Oaif,-136,80,resign
JpOH0gFX,121,55,resign
wahsBXsJ,147,68,mate
CicagovF,58,30,resign
KSFjnahc,-110,59,resign
N8LGGpZk,-14,40,resign
gYvy5Hvd,-96,40,resign
i7squc32,128,59,resign
CdFLXwEO,32,53,mate
j6byGLNV,37,71,outoftime
Ol9tlxl5,-7,100,resign
C48ARSqZ,-213,110,outoftime
XL7s3aW4,168,44,resign
OO2Nhv3N,-155,46,outoftime
03H8xiEz,-8,78,outoftime
zx9SSmgb,169,47,resign
EQySV9Ky,-615,24,resign
dzD3LjzS,-42,92,resign
YPeMsdJz,-213,77,mate
BSUVBUCk,203,77,resign
elspa810,-75,36,mate
y1wGkFTi,109,42,mate
H5LBqvGP,62,73,mate
xqzEcwTh,-45,40,mate
sZ4530Gl,31,62,resign
fuNWUK5b,90,124,resign
Bolu91ZU,72,83,resign
MBYVCECT,-7,133,mate
fuZrCIVF,-3,105,mate
r4d18h4h,-20,17,resign
1Fh0lzge,-12,38,resign
x35BWQWt,54,39,resign
5YxSx4DU,-151,73,resign
6w8NP5ji,-208,48,mate
UvXSONZ7,22,29,resign
DimnuuOS,119,43,resign
6HdRGr8F,21,49,mate
C0y5JUZr,-90,57,resign
cd6t8kvo,99,68,resign
WVMr1k1V,74,30,mate
Qv9WBOoF,284,129,resign
zDj0Nx0m,155,50,resign
oTjNulcZ,-140,70,mate
e1V1ydP6,-125,77,resign
SyZZYR1I,-80,53,resign
ZD45MHjR,217,33,resign
THW8I8vq,217,62,mate
wnJGc0ki,-217,66,mate
U1IOMUZG,217,64,resign
nHlO3sTW,-217,80,mate
gppqnXi3,27,150,mate
cKAasAuS,49,27,mate
42cULIwT,193,83,resign
1BbuiINm,91,84,resign
WU42sr2F,-63,140,mate
J2ZFpKeK,92,33,mate
op35Ykol,-92,46,resign
Wkttnkz7,-213,47,resign
cnecaOaX,366,57,resign
QlgdDutd,-179,112,outoftime
hLiALadN,-183,79,outoftime
YXRNlsaA,183,17,resign
nARZen6t,-183,26,mate
F5rPnTG5,-244,96,outoftime
QUir64Hw,-618,88,resign
ya5IlO7v,-333,138,mate
SfDfRJyc,323,60,mate
qWf3sash,-261,70,mate
smYdIhcP,-466,64,mate
bbbclVJc,89,62,mate
MFjNhOR7,-148,28,resign
qthuwDuT,-299,98,mate
nvTc8Dgb,-327,94,mate
pJQsqZw1,-5,50,mate
iPAMh2cB,80,82,outoftime
LZwKcthw,-951,46,mate
HSoLubWn,76,31,mate
nxeZth1j,-276,52,resign
TUuLnPsV,-330,48,resign
0T7MsQwD,330,46,resign
UnldaNKT,330,21,resign
Xay8wEM6,-109,27,resign
cJ0pT8T6,-19,136,resign
mtIjrDho,46,55,mate
TmznzBcA,64,1,resign
9BkBSTuq,146,36,mate
alnK2QWf,9,54,resign
OH9Q1FoX,54,41,resign
CDrm2A5X,31,97,resign
rZOFAtv2,1,84,mate
fh8sht9I,-43,81,resign
GnLBKX8w,-131,91,mate
QKHrA0F2,-12,167,mate
9nt6uCVl,56,43,mate
uM4GAoep,-24,42,resign
8189JyVo,25,70,resign
HuKzSXZn,-33,100,outoftime
cghnC0M4,33,40,mate
mGd68RIV,-244,114,outoftime
aqy40t1Y,90,118,outoftime
zqRjFAdz,-13,25,mate
KMYoGu17,121,27,resign
SLSkoKrX,-64,54,mate
7ZD8bSoB,454,87,resign
cWXIPeXf,-121,62,mate
XxkHBPg8,-103,46,mate
Xxjp58Do,-117,51,outoftime
BPPgcne1,101,32,resign
ZjMwWVg6,-18,62,mate
HqBCoJ2T,8,120,outoftime
XupT1E8y,-39,49,mate
6BM2RU3Z,77,77,outoftime
ySHPH3Ei,171,35,mate
qB2ZfXdc,171,14,resign
IJWoYURf,-57,11,resign
RqipqrWP,40,91,resign
Tb1RQESE,29,62,mate
pDoxtPqR,-127,25,mate
XpPCJ7af,31,47,outoftime
AbKopmxf,257,58,resign
ysIA8qk1,213,55,resign
yNLwbz9R,257,38,mate
cbUTIecY,-27,43,resign
oQ4Kc4Co,84,50,resign
cH4Rzc3B,-4,57,outoftime
iBX5kpPy,80,69,outoftime
98KTgF4d,-53,90,mate
nEMXjw0O,-39,173,mate
pO3jCDBc,18,43,resign
NZFJa3EF,-2,66,mate
8Bq7xzPR,-499,103,mate
Y0qx9hX5,-529,40,resign
SH4pFiWX,-8,90,resign
2O3IhLSe,323,107,mate
BbkrzzQC,-28,34,resign
AoKFkLfR,33,126,resign
d8qTwQrj,48,108,outoftime
WbTSc5pg,-28,100,mate
77iblRwJ,67,64,mate
MMYhHm45,8,66,outoftime
OCjlTny0,529,45,resign
xxSMwCGi,-895,8,outoftime
C22vaSXz,31,46,resign
07e0uVvn,-60,35,mate
iN5CqVJ3,103,40,outoftime
Tok2vKal,-222,8,resign
rmDj4gjo,-235,53,resign
p76lMTfX,-235,120,resign
D5kfoLZJ,-235,73,resign
0mfWSiUM,-2,66,outoftime
UjCzWJU3,-11,85,resign
x4UyTkSZ,221,30,mate
ksAc8JEj,175,49,mate
Yw7eiqer,-303,70,resign
ojSosVNy,-213,80,mate
CWFNzlZD,61,123,outoftime
37TP7JG4,270,48,resign
4deFdLa0,3,69,outoftime
ulOGyjZE,138,65,outoftime
POiPFXUQ,-4,97,resign
FEwTdQ9i,-71,83,outoftime
1tXjWIA9,-23,56,resign
XIoS92Yh,6,81,resign
zupc3Fqb,234,68,resign
HjUUXB88,-210,98,resign
XKwTnEMn,181,45,resign
h0Zk9pjH,25,28,resign
LNRk2wSZ,10,59,outoftime
nY5RYQeJ,32,32,resign
4WF9eDyU,328,69,outoftime
eHO2rzhf,93,70,mate
q1tAGiTF,185,49,resign
1w0Q64jl,-92,4,resign
WoF7Oae1,4,37,resign
1HDxy0bK,-156,69,resign
AwSiweWI,-221,121,resign
FKRAaZ9v,-186,19,mate
KIvcKtoP,431,45,resign
GmEe1rPy,53,35,resign
K5AsEpMv,431,59,outoftime
5XPbkgJa,40,92,mate
fUgN4Cmv,-228,19,mate
Xp3fdQpq,135,40,mate
tZXXsUqH,-160,28,mate
EHAlxX2w,-431,39,resign
4DBIIjj6,135,43,mate
RuhYIXvs,135,66,outoftime
qeWF0lHV,-74,98,mate
MioS0LEF,192,33,resign
pZdgmBSr,-296,38,resign
vwjKq9wE,296,24,resign
peYkJZ92,-296,168,mate
ALt6ycwM,-54,47,mate
QSPUUdS5,-171,102,mate
o9dtfMy6,208,36,resign
qSwry7A6,176,25,resign
kqtrwYiF,-119,9,resign
cAqO10XZ,78,67,mate
8zhFddUA,85,61,mate
A6O7xeac,-68,36,mate
K1qyfnDd,137,83,resign
7c5gIWok,426,37,resign
p6H1a2w4,83,89,outoftime
2CIBqnWG,72,77,resign
lvJcvlpo,-136,47,resign
gxZ7xje2,-13,24,resign
eoM2KhmB,74,63,mate
0AGpiPir,-140,44,mate
3LyO0qtG,-95,28,mate
HxKdEC9Z,-223,117,mate
jkcCoxH4,-59,105,mate
MjB39ccq,-161,101,resign
9B7WavaZ,-228,72,mate
fIo4yeVF,145,69,resign
PEPtA3I8,23,145,mate
vIs0COO3,-181,83,resign
WDrRQ5z6,281,85,resign
AVCkDz54,-239,55,resign
ezqdHDnH,238,87,resign
vKniYSkR,-276,89,resign
TPxodCqX,285,77,resign
NYUDwfGu,434,5,outoftime
0s5B64kG,140,65,resign
oSip3NtF,193,103,mate
dahRixi6,-12,76,mate
K12aZ7kR,68,65,resign
GOY0I4k2,-120,56,resign
ke1rCHy5,-143,23,resign
wjdi5CWe,43,99,resign
56nUuspy,73,36,resign
LLCuYv7z,-64,32,resign
sxqTOM18,-104,96,mate
F2qznJLr,-52,56,resign
n3dcrxg4,-122,38,resign
1iRb1v1k,-45,40,resign
fa9AUstN,0,36,resign
2R2zF46t,5,138,mate
mp8jaXNL,47,162,mate
2yn3lJpU,-25,38,mate
QtWwomdJ,66,53,resign
0BC97U2U,-50,29,mate
57KerG4p,-6,50,resign
hMwjFppN,-16,29,resign
HK6uJlA7,-15,142,resign
EdqgQYs4,-108,58,resign
l3QUkcCo,78,97,mate
iR66H8b3,69,61,resign
CLQb3zOB,132,133,resign
43U0OyF0,-109,65,resign
hjqWhQQw,116,32,resign
CF77TFrA,-98,58,resign
ew3gh2zB,79,12,resign
yERBHBKc,-6,85,resign
inoEyfI5,109,53,resign
KfKYueCv,65,51,outoftime
ecm51xAG,79,60,mate
M3T7jzbv,-75,52,resign
15yFwrtT,-80,31,resign
fUa4gtjN,64,15,mate
OUpXpx4L,-95,35,outoftime
62fnZ1Jj,-12,60,resign
PolCm51t,-35,53,resign
mfdfJHbb,19,88,mate
CfXO88hU,105,54,resign
pmOSJ1dS,71,69,resign
ukB48ByK,-9,92,mate
oT2R00Er,27,26,resign
2TH890jR,-5,41,resign
odjhcBPg,-64,77,mate
tJDFGNsj,67,91,resign
TtwHXP8l,-63,81,resign
lH93fNX6,21,59,resign
8EwMVT2K,-51,29,resign
CMAVX88B,-292,37,resign
1kfWeKNj,66,61,outoftime
OajOk5qR,-66,50,mate
DQQvVLfI,76,55,resign
DR5fF0zz,-146,70,mate
QcDhDlEc,194,44,mate
GTQC22zO,93,57,mate
1SuAbCOG,-421,47,mate
m1p2WZDn,-219,36,resign
QbpLHoak,-87,42,mate
wEmNRL2W,-182,44,resign
WHTgxdpa,264,157,mate
jyz0beVj,-71,93,resign
hVNgJCDL,-18,99,resign
ooP0qk9K,-84,47,mate
ytfSfDCv,157,73,resign
di6sAYZN,64,45,resign
GrFdJyJh,36,107,mate
bUiyJxbC,-203,56,mate
BqL64dbH,-163,74,mate
bNG6vdHh,70,29,mate
TfgkttPZ,-8,80,mate
pHSZDxJ4,-195,24,resign
7ZXDJvWi,-264,70,resign
WPiUAnsV,-44,61,outoftime
czXHtoyL,-206,114,mate
TyhzZpYn,206,44,resign
HnkLqbUR,-65,78,mate
1SGOVP73,-62,89,mate
xsgt90Cv,-94,74,mate
K3Zp2o2r,-48,72,mate
KMcOswdd,-46,37,resign
puASI50e,25,19,mate
GaltAbYU,5,37,resign
jtRttvxl,-117,68,mate
B1PTTC9Q,-77,88,outoftime
Vv7lffjh,-46,30,mate
IzLn528w,23,45,mate
7JTOQvX9,195,78,mate
V1xA6qIw,-20,24,resign
hxkxECEc,-103,69,resign
gYNJmmEA,23,56,outoftime
mzH5Qb2p,-56,99,outoftime
OeBcizPR,119,79,mate
3aVUhcPI,-37,66,outoftime
zQ6b9KMq,-38,53,mate
pbEmTU5y,-220,142,mate
nM02WXli,-9,56,resign
uizPFjLK,41,30,resign
nqmVQQKj,-16,102,mate
hD5qnhj0,-318,70,mate
mUssK6J4,212,59,mate
sSuBh0Xz,25,52,outoftime
Bg0gVm5B,8,46,outoftime
HnoJa38t,-32,130,resign
g66Av67d,-49,100,mate
zl3icEvw,-117,67,outoftime
Ix7i9R6k,-758,52,mate
zCA2QmUC,183,32,resign
Fzgz2cTQ,-6,33,resign
UDhjQ43q,131,85,resign
NKXud0Au,-184,56,resign
2Q7IqjpX,172,55,resign
58AwByNw,118,65,outoftime
tQupI0RS,105,56,outoftime
q9cxuwVA,-122,24,mate
u7zSE8Xc,-27,119,resign
i4IoZw9M,56,54,resign
vy2nnPTv,-156,35,resign
FQUA7WH0,-63,86,mate
wIF6v3Ib,-61,117,resign
uvGGn5T2,-247,108,mate
vNfy43Ti,62,141,mate
QaIz0Hr9,-182,67,resign
MpVixUtf,262,28,resign
YwtfYUEd,-16,138,resign
I9Jctwxa,-135,62,resign
B8aDJBu1,-140,53,resign
Ok4j2vRz,310,77,resign
IcCVMlFb,-22,55,resign
qyaVBpYO,-285,34,resign
DBBEJiG9,264,16,resign
ci4lfmpm,93,59,resign
QYsM0OI8,127,69,resign
pzAVflYy,383,49,resign
9ppfA8EW,383,31,outoftime
XBzpi93X,-226,111,resign
kpxxfUj6,140,112,resign
yO6pCozM,-338,38,resign
cGxEv6DP,66,55,resign
5Z6KGrFi,137,102,resign
AMLBmMQs,-130,43,resign
uv4s6Jn6,20,50,resign
iZw43GLO,55,77,resign
1WO2BsF6,-118,49,resign
eBwaiePx,-8,96,mate
RvQ03kYr,27,40,resign
NmnwGdXq,-56,45,resign
hYcIxXQ4,-120,83,resign
cIP5THAR,-65,27,resign
86PQ0mXa,-62,50,mate
P8vP3UoS,132,42,resign
r6Sx9dq5,123,81,mate
I224fuTb,-73,68,resign
HnKmMIbC,127,5,resign
uLdaVUoS,-579,12,mate
qLPltX2M,70,93,resign
YMh3txYE,-120,66,resign
DNpLY94C,104,75,resign
NBUp7O9o,15,53,resign
SRgTRQBU,-33,50,mate
cyKB69VD,-17,91,outoftime
Qie3lxGv,-48,112,resign
UJVdUKTd,13,71,resign
2DOZTLqL,129,110,resign
CUOe6J0Z,-52,54,outoftime
CQxNnGRr,155,62,mate
VUAWwHEb,170,65,resign
3PBfouYm,97,39,mate
d2kFrY4B,-91,58,resign
Wzyi8ac3,188,23,resign
RRjf1gDe,79,73,mate
lBOJlOt4,-120,62,resign
3ETITpSv,-155,99,mate
Nktk0BUI,44,28,resign
PehOrqFL,32,58,mate
aQTwdlo7,-357,36,resign
GIgJ3SIm,-167,100,mate
G5uZX2RL,61,35,resign
bMa1XPHg,-293,59,outoftime
fWJQvufg,70,43,resign
5bAnFHaR,-3,61,outoftime
76CAcPSw,86,23,resign
DN7gIUU3,239,46,outoftime
4pMaTgAB,151,15,resign
Rjf0u2O5,-69,111,mate
hpB7qEoP,-96,92,mate
AJkGuEnc,-83,52,mate
7oEMq5S0,47,42,resign
2a5tb7yA,32,72,resign
NmHgobJP,10,65,resign
EyW472yN,-241,92,mate
67oaFvds,34,149,resign
97p0zDHJ,-558,56,resign
WQlA78I5,224,111,mate
lcpnc5mD,390,76,resign
7Yhtsgii,-107,40,outoftime
QYwhRB2n,108,35,mate
dnMMBVHw,572,78,resign
Ue749xKk,-185,61,resign
JWc01uVo,-227,64,resign
BiSy456f,-266,102,resign
oc7CBFHc,-33,27,resign
lagFMYPK,167,59,resign
SZ2bpMwl,-197,59,resign
Ns6CgvEV,66,104,resign
VXOHdRHw,236,133,resign
faJgT7uS,-220,36,resign
bR7eSNEo,-3,49,mate
LKE63Fln,-80,102,resign
oJEaprhr,241,61,resign
hGwCk7sW,85,84,resign
MmpwBLIk,-66,53,mate
2hBcxB5h,-503,45,resign
7GBbEd5W,-364,71,resign
Mtuuwb4x,307,139,resign
zHPPTUB1,-145,161,resign
CxVMX1g4,-337,44,resign
Euox72jN,-342,29,mate
ZT8bSrQX,440,51,mate
HNZeUWN0,-167,74,resign
5TytpSI3,240,131,mate
hxWkHHzL,568,96,resign
1waMIFNE,-150,134,resign
4q388Xq8,442,61,resign
u77fOTUg,-362,62,outoftime
i4CHzPRj,-781,58,resign
YsygpBkU,-103,49,mate
dvespgYu,287,71,resign
Em887Lxl,-70,73,resign
cWDFjloh,-9,63,resign
n8uP4P4Z,97,38,resign
uUQ9P8gi,593,43,mate
L2xOeIWh,472,73,resign
OftOFmMQ,-283,151,mate
Es9iNlZ4,429,47,mate
mFxS2uIH,-477,58,resign
nqjoIyv4,273,53,outoftime
JUo0BqQd,-385,75,resign
Gde2BIFV,-107,36,resign
rSWTF9rs,-67,32,outoftime
LABc7BKr,0,77,resign
7ybUly8t,-150,68,resign
eNbs0Oew,-154,140,mate
8Bz5mbbU,-307,57,resign
HBezD4JG,282,67,resign
mKvCyQcI,-170,51,resign
Xn6uTsFu,-48,43,resign
Rib6UKcT,214,137,outoftime
g5AVWcp2,193,72,resign
5tJDEDVy,142,31,resign
7jFW2Ewi,-56,76,resign
XfyJ4tKl,160,71,resign
9ANH8zPE,-122,158,resign
lAGvYGnM,28,43,mate
A5vJqK4g,-79,66,resign
ypU2jtJR,76,40,outoftime
gRo0vrWi,247,38,resign
v2BASFqN,217,91,mate
hBKxwzgA,-151,58,resign
4zLhWCuC,25,13,resign
6NXSj5et,25,115,mate
Z0Cx91Uh,-91,38,resign
2onv9UeF,1,59,resign
upN6B2c0,415,69,resign
Wg7MuSLY,22,72,resign
QYMM5YTe,261,83,resign
wtTlqj8K,-42,54,resign
erD6ArRp,88,152,mate
jnFVqlqv,-70,40,mate
qJLrjD7k,98,60,mate
x9Pup3vp,21,57,mate
AGhOFsth,16,98,outoftime
nE4LiSn2,-51,143,mate
388CvPN6,9,139,mate
xQhJRz5b,752,41,mate
lYZ4gqba,-74,142,mate
7Z1iZqsS,17,60,resign
UnGRH4NG,154,83,resign
qkJVE2Qh,-142,100,resign
cEc0t0GN,-11,52,resign
8JW7fAys,-615,29,resign
48uyfjg1,174,67,resign
M2ZlvyYy,275,71,resign
9EWYBXrM,10,60,resign
kVWOIJbl,-434,34,resign
qEcxGVwG,2,56,resign
SSOF87RQ,-85,39,resign
urC8i42C,78,53,mate
ekR9eykD,151,86,resign
GrnWAeyW,-3,23,resign
jYFB118e,-12,63,mate
Bwz5Avk3,-72,80,resign
TapgVQFc,1,50,resign
p0cfl7ik,42,12,resign
